customer_id,meter_id,account_number,tariff_category,rate_plan_id,division,connection_date,contract_status,sanctioned_load_kw,security_deposit,avg_monthly_units,phone,email,meter_type,utility_type,scd_effective_start,scd_effective_end,scd_current_flag,record_version,created_at,last_updated
CUST001143,MTR001143,ACC88254032,Street Lighting,RP001,South,2011-10-17,Active,458.42,47262.3,167.52,+919459000427,customer1143@gmail.com,Conventional,Electricity,2023-10-09,2024-02-15,0,2,2011-10-17 18:11:40,2022-08-12 19:41:52
CUST003063,MTR003063,ACC46785563,Residential,RP006,North,2010-05-04,Active,,45669.68,378.17,+918266771777,customer3063@yahoo.com,Smart Meter,Electricity,2024-05-22,9999-12-31,1,4,2010-05-04 01:33:47,2024-07-31 15:03:50
CUST002833,MTR002833,ACC70493109,Residential,RP002,West,2021-01-16,Active,20.47,15269.24,117.51,+918821252454,customer2833@gmail.com,0,Electricity,2024-01-10,9999-12-31,1,3,2021-01-16 23:11:46,2024-05-14 13:15:49
CUST002427,MTR002427,ACC33954800,Residential,RP005,Central,2016-02-18,Active,291.82,8961.94,149.91,+919121216294,,Smart Meter,Electricity,2022-12-09,2023-05-02,0,3,2016-02-18 08:57:57,2024-10-03 07:29:37
CUST004303,MTR004303,ACC92375015,Residential,RP002,South,2020-01-03,Active,53.49,31959.75,169.83,0,customer4303@gmail.com,AMI,Electricity,2024-01-13,2024-06-04,0,1,2020-01-03 12:08:09,2022-02-04 19:41:02
CUST002239,MTR002239,ACC66792676,Residential,RP002,West,2020-02-11,Suspended,15.18,29891.29,188.27,+917387717196,customer2239@gmail.com,Prepaid,Electricity,2024-06-18,2024-12-20,0,2,2020-02-11 16:37:13,2024-07-19 21:44:56
CUST001728,MTR001728,ACC36365165,Residential,RP004,North,2021-01-25,Active,288.7,49848.19,349.53,+919700264752,customer1728@gmail.com,AMI,Gas,2024-08-21,9999-12-31,1,3,2021-01-25 09:14:54,2023-09-12 21:33:14
CUST004007,MTR004007,ACC50394766,Agricultural,RP003,East,2016-02-24,Active,402.58,13561.78,,+918737243454,customer4007@yahoo.com,Conventional,Gas,2023-10-20,2024-03-28,0,3,2016-02-24 04:46:40,2023-05-29 21:01:44
CUST000704,MTR000704,ACC97442899,Commercial,RP005,East,2010-11-30,Active,479.49,42489.59,2266.74,+917102757220,customer704@yahoo.com,Smart Meter,Water,2024-09-01,9999-12-31,1,2,2010-11-30 10:01:35,
CUST000026,MTR000026,ACC45014951,Residential,RP005,West,2017-09-17,Active,73.26,41580.42,196.28,+918796019183,customer26@yahoo.com,Prepaid,Water,12-12-2023,9999-12-31,1,1,2017-09-17 06:41:25,2023-08-24 13:36:28
CUST000910,MTR000910,ACC85593166,Residential,RP002,East,2018-10-17,Active,460.37,13142.22,238.99,+917170670459,customer910@yahoo.com,Smart Meter,Electricity,,9999-12-31,1,2,2018-10-17 00:18:54,2022-11-22 14:08:40
CUST004049,MTR004049,ACC27062155,Residential,RP001,West,2012-10-09,Active,178.49,,331.5,+919533238374,customer4049@yahoo.com,Conventional,electricity,2023-02-03,2023-07-24,0,2,2012-10-09 00:13:30,2023-02-06 06:23:15
CUST001488,MTR001488,ACC50367244,Residential,RP005,Central,2019-11-17,Active,441.0,17705.36,388.16,+918203305287,customer1488@gmail.com,Conventional,Electricity,2023-12-30,2024-11-21,0,1,2019-11-17 20:41:01,2024-01-06 01:39:26
CUST001628,MTR001628,ACC45420153,RESIDENTIAL,RP004,Central,2014-04-01,Active,98.35,26140.86,113.22,,customer1628@gmail.com,AMR,Gas,2022-05-24,2023-03-22,0,4,2014-04-01 20:45:17,2024-04-29 17:31:20
CUST004887,MTR004887,ACC41673115,Commercial,RP003,North,2015-04-20,Active,439.66,32707.7,,+917747948542,customer4887@gmail.com,Prepaid,water,2023-03-07,2024-08-13,0,4,2015-04-20 18:52:15,2024-06-26 06:05:24
CUST000635,MTR000635,ACC39019986,Residential,RP004,East,2021-12-01,Active,302.38,4544.78,101.68,+917339191176,customer635@gmail.com,Smart Meter,Electricity,2024-07-20,9999-12-31,1,1,2021-12-01 08:13:33,2022-03-03 17:03:09
CUST004511,MTR004511,ACC66417877,Residential,RP003,North,2016-03-02,Active,109.65,37914.03,280.19,+917491974441,,Smart Meter,Electricity,2023-11-11,2024-05-10,0,4,2016-03-02 15:07:04,
CUST002412,MTR002412,ACC58312617,Residential,RP004,North,2011-12-24,Active,-100,34874.84,153.84,+918694128642,customer2412@gmail.com,AMR,Electricity,2024-10-28,9999-12-31,1,3,2011-12-24 18:56:52,
CUST004222,MTR004222,ACC82760744,Residential,RP004,North,2010-04-14,Active,88.63,38824.85,246.22,+919628738496,customer4222@yahoo.com,Conventional,Gas,2022-04-18,2023-04-13,0,1,2010-04-14 18:47:31,2024-09-02 09:44:02
CUST004705,MTR004705,ACC85346918,Residential,RP003,North,2013-04-30,Active,484.81,22135.37,183.84,+917349295683,customer4705@gmail.com,AMI,Electricity,2024-04-13,9999-12-31,1,1,2013-04-30 17:47:58,2023-12-01 02:22:35
CUST003569,MTR003569,,commercial,RP001,East,2014-04-02,Active,499.1,33836.19,2680.49,+917954780420,customer3569@gmail.com,Prepaid,Water,2024-05-15,9999-12-31,1,3,2014-04-02 02:18:42,2022-08-30 18:06:26
CUST003078,MTR003078,ACC25207539,Residential,RP001,West,2021-10-19,Active,18.7,48812.72,358.63,+918976034976,customer3078@yahoo.com,AMR,,2023-11-29,2024-07-24,0,4,,2022-06-07 02:40:09
CUST001798,MTR001798,ACC80020919,Commercial,RP002,South,2021-02-24,Active,409.53,29486.68,4762.61,+917926650411,customer1798@gmail.com,Smart Meter,Water,2023-09-20,2024-06-01,0,2,2021-02-24 02:13:45,2022-06-23 05:17:26
CUST004678,MTR004678,ACC72722294,Commercial,RP006,South,,Suspended,231.05,21901.15,699.31,+917296103237,customer4678@gmail.com,Prepaid,Gas,2023-12-16,2024-08-11,0,2,2016-09-11 16:21:37,2022-05-24 21:29:57
CUST002355,MTR002355,ACC50494455,Industrial,RP005,West,,Pending,221.43,21015.36,35170.06,,customer2355@yahoo.com,Smart Meter,,2024/10/12,9999-12-31,1,4,2012-03-28 19:00:05,2024-12-30 20:01:21
CUST000715,MTR000715,ACC18229262,Residential,RP001,West,2021-10-04,Disconnected,482.01,41851.43,242.68,+918158059711,customer715@gmail.com,Conventional,Gas,2022-09-13,2023-08-12,0,3,2021-10-04 03:05:13,2023-05-14 16:17:10
CUST001343,MTR001343,ACC46193636,Agricultural,RP003,North,2011-12-11,Active,403.96,22964.13,UNKNOWN,+918143061052,customer1343@gmail.com,Prepaid,Gas,2024-04-21,9999-12-31,1,2,2011-12-11 13:09:42,2023-11-25 09:12:10
CUST004193,MTR004193,ACC23750745,Industrial,RP002,South,2011-07-22,Active,380.38,43485.1,23324.05,0,customer4193@gmail.com,Conventional,Electricity,2022-06-13,2023-05-18,0,1,2011-07-22 06:02:55,2022-09-08 14:38:18
CUST003779,MTR003779,ACC94197755,Residential,RP006,Central,,Active,260.6,17246.66,255.31,+917519445319,customer3779@yahoo.com,Smart Meter,Electricity,2023-04-27,2023-08-21,0,4,2013-09-10 08:17:00,2023-11-28 22:05:05
CUST003543,MTR003543,ACC91519706,Residential,RP002,North,2019-10-14,Disconnected,196.92,17808.33,0,+919221872466,customer3543@yahoo.com,Smart Meter,Gas,2022-03-06,2023-05-05,0,2,2019-10-14 09:46:14,2023-01-21 06:22:38
CUST001646,MTR001646,ACC79162621,Residential,RP003,West,2015-03-04,ACTIVE,113.05,8804.75,134.82,+917017286234,customer1646@yahoo.com,Smart Meter,Gas,2022-04-09,2022-07-09T00:00:00Z,0,1,2015-03-04 14:23:47,2024-08-11 07:57:19
CUST001413,MTR001413,ACC42958269,Residential,RP001,West,2014-08-20,Active,146.29,17161.83,308.96,-,customer1413@gmail.com,Conventional,gas,2024-10-01,9999-12-31,1,4,2014-08-20 15:08:00,2022-06-15 03:42:28
CUST001202,0,,Industrial,RP006,East,2018-05-16,Active,363.89,29375.17,19313.23,+917210160554,customer1202@gmail.com,Smart Meter,Water,2023-03-30,23/10/2024,0,2,2018-05-16 02:22:09,2022-03-19 02:21:32
CUST000700,MTR000700,ACC49512274,Commercial,RP002,East,2017-12-19,ACTIVE,216.18,39109.77,938.43,+917287701578,customer700@yahoo.com,AMR,Water,2022-12-21,2023-05-17,0,4,2017-12-19 15:31:14,2024-11-07 11:32:56
CUST002603,MTR002603,ACC50456809,,RP002,West,2010-05-20,Active,70.47,44219.51,191.21,+918209813624,customer2603@gmail.com,Prepaid,Electricity,2023-11-20,,0,4,2010-05-20 22:21:40,2024-02-12 19:48:57
CUST001917,MTR001917,ACC57501839,Residential,RP005,Central,2020-11-13,Active,460.94,14805.96,381.79,+919748441216,customer1917@yahoo.com,AMI,Electricity,2023-11-23,9999-12-31,1,4,2020-11-13 07:32:25,2023-02-06 13:30:59
CUST001834,MTR001834,ACC12615375,Residential,RP001,North,2021-02-15,Active,467.57,45296.38,393.23,-,customer1834@yahoo.com,AMR,Electricity,2024-10-30,9999-12-31,1,4,2021-02-15 06:19:56,2024-05-03 11:23:24
CUST001603,MTR001603,ACC75879336,Residential,RP004,Central,2019-06-06,Disconnected,31.51,21161.46,348.97,,customer1603@gmail.com,Smart Meter,GAS,2023-12-30,9999-12-31,1,1,2019-06-06 21:30:05,2022-02-15 02:07:52
CUST004552,MTR004552,ACC45483606,Residential,RP001,West,2011-10-28,Active,UNKNOWN,10364.36,101.23,+919733887174,customer4552@gmail.com,AMR,Gas,2023-12-18,9999-12-31,1,1,2011-10-28 15:54:26,2024-04-16 09:30:31
CUST002958,MTR002958,ACC35723765,Street Lighting,RP001,North,,Active,439.74,,104.4,+918399603104,customer2958@yahoo.com,Smart Meter,Gas,2024-07-16,9999-12-31,1,1,2010-03-22 13:39:39,2022-04-19 14:54:03
CUST001825,MTR001825,ACC65290201,Residential,RP003,East,2021-07-27,Disconnected,356.31,18237.12,299.69,+919569041106,customer1825@gmail.com,Smart Meter,Water,2023-11-09,2024-05-23,0,1,,2024-06-27 23:00:05
CUST004244,MTR004244,ACC32872355,Industrial,RP003,West,2017-09-08,Active,247.42,19939.24,16531.64,+919307302259,customer4244@gmail.com,Conventional,Electricity,2024-02-23,2024-12-10,0,3,2017-09-08 22:54:33,2023-10-08 06:03:39
CUST001355,MTR001355,ACC99195633,Commercial,RP006,West,2014-05-16,Active,156.73,27413.43,3213.55,+918965498668,customer1355@gmail.com,Smart Meter,Gas,2023-10-13,2024-07-24,0,2,2014-05-16 15:04:01,2024-01-04 12:11:50
CUST000821,,ACC71861404,Industrial,RP001,East,2012-07-15,Active,379.98,25603.64,17557.34,+917224255016,customer821@gmail.com,Smart Meter,Electricity,2023-08-12,9999-12-31,1,1,2012-07-15 00:42:58,2023-12-16 01:59:29
CUST004700,MTR004700,ACC62233637,Agricultural,RP006,East,2018-11-08,Active,415.43,UNKNOWN,279.11,+917100696549,customer4700@yahoo.com,Smart Meter,Electricity,2023-06-26,2024-06-01,0,1,2018-11-08 04:26:15,2024-02-13 16:19:28
CUST001928,MTR001928,ACC60199104,Residential,RP001,South,2017-07-12,Active,456.32,2674.31,239.73,+919619218991,customer1928@gmail.com,AMR,,2022-09-02,2023-02-25,0,1,,2024-12-06 12:01:37
CUST002957,MTR002957,ACC54057146,Residential,RP005,South,2015-07-09,Active,145.81,13830.36,218.25,+917792226750,customer2957@gmail.com,Conventional,,2023-09-14,2024-12-10,0,3,2015-07-09 05:20:00,2023-06-20 14:56:34
CUST002458,MTR002458,ACC64558936,Industrial,RP006,South,2019-07-30,Active,260.74,48502.48,22461.12,+918698291783,customer2458@yahoo.com,AMR,Water,2023-03-01,2024-06-29,0,1,2019-07-30 22:07:19,2022-11-15 00:32:31
CUST002885,MTR002885,ACC78136321,Residential,RP001,North,2011-02-10,Active,418.16,25359.65,363.67,+918224696885,customer2885@gmail.com,Conventional,Gas,2023-05-03,2023-11-20,0,4,2011-02-10 13:32:45,2022-08-11 14:58:14
CUST003212,MTR003212,ACC54252157,Commercial,RP004,North,2019-04-25,Pending,226.72,32499.27,2901.83,+919698723817,customer3212@yahoo.com,Prepaid,Electricity,2023-01-24,2024-05-31,0,4,2019-04-25 05:46:51,2022-07-30 02:22:17
CUST003017,MTR003017,ACC80790318,Commercial,RP004,South,2011-02-21,Suspended,151.57,46788.29,667.99,+919804266685,customer3017@gmail.com,Conventional,Water,2023-09-18,2024-05-16,0,2,,2022-05-11 21:22:58
CUST004525,MTR004525,ACC96557847,Residential,RP003,West,2020-11-24,Active,252.58,45501.11,238.72,+918993860468,-,Smart Meter,Electricity,2023-05-22,2024-05-07,0,2,2020-11-24 13:22:04,2023-01-25 17:22:27
CUST002187,MTR002187,ACC49835913,residential,RP004,West,2017-05-09,Active,436.96,20979.89,339.37,+917726204590,customer2187@gmail.com,Smart Meter,Gas,2024-08-18,9999-12-31,1,2,2017-05-09 12:20:06,2023-12-20 21:40:32
CUST002643,MTR002643,ACC48628971,Commercial,RP006,East,2017-11-29,Active,225.29,7128.22,4109.58,+918380509603,,Smart Meter,Electricity,2022-12-10,2024-03-06,0,3,2017-11-29 11:17:37,2023-03-13 14:04:44
CUST002506,MTR002506,ACC87294857,Agricultural,RP001,East,2021-10-29,Active,310.35,521.16,866.24,+917936294929,customer2506@yahoo.com,Conventional,Electricity,2023-04-28,2023-11-23,0,2,2021-10-29 01:26:31,2022-03-31 17:20:49
CUST000343,MTR000343,ACC69864407,Residential,RP004,Central,2010-05-06,Active,313.02,13287.31,315.69,+918554565561,customer343@gmail.com,Conventional,Electricity,2024-09-23,9999-12-31,1,2,2010-05-06 10:18:30,2023-06-07 10:02:40
CUST003011,MTR003011,ACC30174715,Residential,RP002,Central,2012-07-10,ACTIVE,5.28,21053.32,276.69,+919748596712,customer3011@gmail.com,AMR,Gas,2023-05-17,2023-12-15,0,3,,2024-12-08 22:53:18
CUST003184,MTR003184,ACC77917249,commercial,RP001,East,2011-09-12,Active,390.65,23835.11,4706.83,+918139655379,customer3184@gmail.com,Smart Meter,Electricity,2023-11-27,2024-09-09,0,4,2011-09-12 10:11:09,
CUST003245,MTR003245,ACC88056810,Residential,RP003,Central,2013-01-31,Active,310.71,39553.91,377.89,+918401100786,customer3245@gmail.com,AMI,Water,2024-08-06,9999-12-31,1,1,2013-01-31 00:07:04,2022-09-08 20:24:53
CUST004017,MTR004017,ACC86234533,Commercial,RP002,East,2016-11-06,Disconnected,360.55,1314.9,1654.74,+919406079014,customer4017@gmail.com,0,Gas,2022-12-01,2024-01-15,0,1,,2024-09-07 07:22:28
CUST001051,MTR001051,ACC72520404,Residential,RP003,North,,Active,6.25,4340.3,325.62,+917483668187,customer1051@gmail.com,Prepaid,Electricity,2022-11-29,2023-12-23,0,2,2020-04-07 07:05:34,
CUST001473,MTR001473,ACC92023548,Commercial,RP005,Central,2011-06-05,Active,299.23,41874.69,4580.85,+918226211028,customer1473@yahoo.com,Smart Meter,Electricity,2023-04-16,2024-01-10,0,4,2011-06-05 08:37:38,2024-05-02 04:49:45
CUST000640,MTR000640,ACC26047832,Residential,RP006,South,2015-02-03,Active,128.59,41497.42,392.31,+919183782671,customer640@yahoo.com,Amr,Electricity,2023/09/01,9999-12-31,1,3,,2023-06-04 04:37:12
CUST000887,MTR000887,ACC56285364,Agricultural,RP005,Central,2013-10-24,Suspended,287.06,36790.99,1990.63,+917993977468,customer887@yahoo.com,Prepaid,Water,2022-12-08,2023-10-07,0,3,2013-10-24 22:20:07,2022-04-10 14:22:58
CUST004278,MTR004278,ACC64941349,Commercial,RP001,South,2013-10-24,Active,168.28,26155.46,1207.95,+919065409706,UNKNOWN,Prepaid,Electricity,2024-05-24,9999-12-31,1,2,2013-10-24 18:49:38,2023-11-14 16:53:19
CUST003494,MTR003494,ACC74000511,Commercial,RP003,South,2016-05-26,,60.03,30835.61,1430.97,+918067064253,UNKNOWN,Smart Meter,Electricity,2024-08-04,9999-12-31,1,3,2016-05-26 20:28:22,
CUST003626,MTR003626,ACC32100785,Commercial,RP005,Central,,Active,98.99,1410.27,1313.69,+918206785815,customer3626@gmail.com,Smart Meter,Electricity,2024-08-20,9999-12-31,1,4,2020-01-26 05:29:37,2023-11-27 20:01:43
CUST003601,MTR003601,ACC54372702,Residential,RP002,North,2013-08-11,Active,207.16,7314.02,150.88,+919409503186,customer3601@yahoo.com,Smart Meter,Gas,2022-11-27,2023-09-07,0,3,2013-08-11 12:36:56,
CUST001005,MTR001005,ACC94061523,residential,RP002,East,2013-05-24,ACTIVE,UNKNOWN,15869.62,392.98,+917741944807,customer1005@gmail.com,Smart Meter,Electricity,2022-11-04,14/02/2024,0,2,2013-05-24 13:55:19,2023-03-08 07:18:36
CUST000270,MTR000270,ACC57819433,Residential,,West,,Disconnected,490.64,16575.49,119.2,+919244830222,customer270@gmail.com,AMI,Water,2023-10-17,2024-09-26,0,1,2015-03-26 06:08:31,
CUST004634,MTR004634,ACC56815072,Residential,RP005,East,2017-12-08,Active,276.68,39654.21,149.05,+919509801751,customer4634@yahoo.com,Smart Meter,Water,2022/09/07,2023-09-01,0,2,2017-12-08 22:50:40,
CUST002945,MTR002945,ACC56519315,Commercial,RP005,Central,2016-05-23,Active,29.03,UNKNOWN,1709.22,+917585453007,UNKNOWN,Smart Meter,Electricity,2024-08-31,UNKNOWN,1,4,2016-05-23 16:01:10,
CUST000513,MTR000513,ACC93331107,Residential,RP006,North,,Active,98.26,8067.89,196.53,+918715139753,customer513@gmail.com,Smart Meter,Electricity,2024-10-21,9999-12-31,1,3,2020-10-28 02:15:19,2024-11-06 17:05:45
CUST000212,MTR000212,ACC17248273,Residential,RP006,South,2017-04-27,Disconnected,374.48,5703.05,185.41,+917921181595,customer212@yahoo.com,Smart Meter,Electricity,-,9999-12-31,1,1,2017-04-27 08:22:49,2024-08-01 16:23:21
CUST000226,MTR000226,ACC55147165,Residential,RP004,South,2017-08-29,Active,402.01,13984.89,395.66,+918277006134,customer226@gmail.com,Conventional,Water,2023-08-02,9999-12-31,1,2,,
CUST000674,MTR000674,ACC60823095,Residential,RP001,South,2011-04-30,,247.8,,131.73,+918327622312,,Smart Meter,electricity,2023-10-07,2024-11-04,0,4,2011-04-30 04:06:13,2023-01-21 12:31:19
CUST000599,MTR000599,ACC67925767,Agricultural,RP004,South,2018-01-05,Active,469.84,43065.62,672.61,+917534538276,customer599@yahoo.com,Conventional,Gas,2022-04-19,2022-08-06,0,1,2018-01-05 19:53:48,2024-03-16 09:19:16
CUST004062,MTR004062,ACC31208028,Residential,RP004,Central,2014-05-07,Active,89.42,13373.09,173.49,,customer4062@gmail.com,Smart Meter,Water,2022-07-18,2022-11-05,0,2,2014-05-07 09:31:04,2024-04-14 22:41:47
CUST002918,MTR002918,ACC59460649,Residential,RP005,Central,2010-02-21,Suspended,256.63,14643.01,133.56,+919423691425,customer2918@gmail.com,Smart Meter,Gas,2023-01-14T00:00:00Z,2023-12-10,0,3,2010-02-21 08:21:39,2023-06-17 20:42:10
CUST003020,MTR003020,ACC48681662,Residential,RP004,West,2021-01-03,Active,208.45,29131.61,383.07,+918285695629,customer3020@yahoo.com,AMR,Gas,2024-01-27,9999-12-31,1,1,2021-01-03 22:53:36,
CUST002862,MTR002862,ACC50403539,Industrial,RP003,East,2011-06-12,Active,453.74,35494.4,19061.51,+919419497833,customer2862@yahoo.com,AMR,Electricity,2023-06-15,2024-12-18,0,2,2011-06-12 09:42:33,2024-02-09 12:24:41
CUST001030,MTR001030,ACC70064706,Residential,RP005,South,2016-04-15,Active,83.43,14541.44,301.01,+917667217660,customer1030@yahoo.com,Conventional,Gas,2023-02-25,2023-07-11,0,2,2016-04-15 15:07:20,2024-12-11 17:26:13
CUST004492,MTR004492,ACC51968574,-,RP002,North,2013-09-06,Active,250.37,38518.7,371.0,+917537844786,customer4492@gmail.com,AMR,Gas,2022-08-29,2023-11-28,0,2,2013-09-06 17:25:48,2023-05-17 03:01:48
CUST003089,MTR003089,ACC16430471,Residential,RP004,South,2016-01-11,Active,264.01,22823.27,268.86,+919199443329,customer3089@gmail.com,Conventional,Electricity,2023-09-12,2024-10-28,0,1,2016-01-11 17:28:43,2023-03-16 11:42:34
CUST002251,MTR002251,ACC11497462,residential,RP004,West,2018-08-18,Active,276.51,22664.17,372.62,+919226981877,customer2251@yahoo.com,Conventional,Gas,2024-09-21,9999-12-31,1,3,2018-08-18 22:32:39,2022-03-26 05:53:35
CUST003218,,ACC82908713,Residential,RP003,North,2021-01-16,Active,129.97,3086.27,289.15,+918935388517,customer3218@yahoo.com,Conventional,Electricity,2024-07-10,2024-12-17,0,2,2021-01-16 08:04:44,2022-06-04 03:38:29
CUST003501,MTR003501,ACC78325201,Residential,RP004,South,,Active,204.34,16850.29,225.06,+917088969159,customer3501@gmail.com,Smart Meter,Gas,2024-07-10,2024-11-15,0,3,2012-11-06 13:06:10,2024-08-06 19:23:55
CUST001976,MTR001976,ACC68064593,Residential,RP003,North,2014-01-14,Disconnected,14.87,12585.41,169.76,+918194225551,customer1976@yahoo.com,Smart Meter,Electricity,2023-05-31,2024-08-25,0,3,2014-01-14 02:51:41,2022-09-12 06:14:36
CUST001682,MTR001682,ACC38211179,Residential,,Central,2016-10-21,Suspended,344.05,49518.92,182.98,+918614803758,customer1682@yahoo.com,Conventional,Electricity,2022-05-10,2023-03-14,0,3,2016-10-21 22:25:34,2022-01-10 05:11:55
CUST003065,MTR003065,ACC62963482,,RP003,North,2016-01-12,Active,19.15,47560.54,133.27,+918666102914,customer3065@yahoo.com,Smart Meter,Water,2022-09-09,2023-07-16,0,3,2016-01-12 05:54:58,
CUST001039,MTR001039,ACC45930171,Residential,RP001,South,2010-08-22,Active,99.41,47242.15,155.03,+919553931883,customer1039@gmail.com,Conventional,Water,,2023-08-31,0,2,2010-08-22 07:02:40,2024-02-22 03:53:49
CUST002759,MTR002759,ACC86806862,Commercial,RP001,South,2021-11-05,Active,17.55,6444.24,2603.86,+917359579006,customer2759@gmail.com,AMR,Electricity,2024-05-30,9999-12-31,1,1,2021-11-05 12:27:43,2022-04-16 20:37:15
CUST004777,MTR004777,ACC41838791,Residential,RP005,East,,,52.63,20448.61,186.39,+918455286113,customer4777@yahoo.com,Smart Meter,Water,2022-07-01,2023-03-06,0,2,2016-05-26 10:45:41,2023-10-06 22:28:19
CUST004059,MTR004059,ACC99833104,Residential,RP003,North,2013-03-02,Active,114.93,20998.7,284.59,+919298944710,customer4059@gmail.com,Smart Meter,Water,2022-12-14,2024-04-16,0,2,2013-03-02 12:06:41,2022-05-29 03:15:40
CUST000172,MTR099056,ACC78905229,Commercial,RP006,West,2010-06-05,Active,433.14,3656.44,2760.79,+919486155824,-,Conventional,Electricity,2024-07-29,9999-12-31,1,2,2010-06-05 08:15:02,
CUST002923,MTR002923,ACC67556174,Commercial,RP001,North,2021-01-28,Disconnected,204.91,40990.7,4648.78,+918864407161,customer2923@gmail.com,Prepaid,Electricity,2022/04/02,2023-08-12,0,1,2021-01-28 12:57:33,2023-07-29 07:28:28
CUST003845,MTR003845,ACC54094229,Residential,RP005,Central,2020-02-13,Active,396.7,3471.02,163.1,+919277154052,customer3845@gmail.com,UNKNOWN,Electricity,2024-07-07,9999-12-31,1,2,2020-02-13 01:23:44,2022-12-28 08:21:00
CUST003646,MTR003646,ACC13270482,Street Lighting,RP002,South,2015-03-10,Active,,19802.36,190.7,,customer3646@yahoo.com,Smart Meter,Electricity,2023-02-20,2023-10-17,0,2,2015-03-10 21:42:05,2024-04-29 17:33:33
CUST002105,MTR002105,ACC81068755,Residential,RP006,Central,2015-07-12,Active,375.65,7201.63,200.78,+917594817872,customer2105@yahoo.com,Prepaid,Electricity,2024-08-03,9999-12-31,1,3,2015-07-12 23:11:24,2024-01-29 13:09:41
CUST000819,MTR000819,ACC12219867,Residential,RP003,East,,Active,477.26,41104.52,145.7,+918554906762,customer819@yahoo.com,SMART METER,Electricity,2024-06-16,9999-12-31,1,1,2018-01-01 04:41:14,2022-10-20 01:06:55
CUST002361,MTR002361,ACC26320632,Residential,RP002,South,2016-04-28,Suspended,-,33414.2,246.79,0,customer2361@yahoo.com,smart meter,Electricity,2023-03-07,2023-11-28,0,3,2016-04-28 10:17:18,2022-09-28 15:33:22
